job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3903444713,4A IT Services LLC,Sr Data scientist,"Job Title: Data ScientistLocation: San Francisco, CA (Hybrid)Role Type: Contract Contract Length: 36 MonthsHow to Apply: Please send your resume and contact information to Recruiters at 4aitservices dot com Job Description/Responsibilities:Summary:We are seeking a highly skilled and motivated Data Scientist with a focus on deep learning, particularly in the areas of Generative AI and Large Language Models (LLMs). The ideal candidate will be a PhD candidate in Computer Science or Machine Learning, with a strong foundation in Python programming and knowledge of AWS. Experience in the biotech industry is advantageous. Responsibilities: Ø Conduct research and development in deep learning techniques, particularly in the areas of Generative AI and Large Language Models (LLMs).Ø Design and implement machine learning models to extract insights from complex datasets.Ø Collaborate with cross-functional teams to develop innovative solutions to challenging problems in the biotech domain.Ø Develop and maintain scalable data pipelines for processing and analyzing large volumes of data.Ø Stay up-to-date with the latest advancements in deep learning and machine learning research. Requirements: Ø Expertise in deep learning techniques, with a focus on Generative AI and Large Language Models (LLMs).Ø Proficiency in Python programming and familiarity with libraries such as TensorFlow, PyTorch, or Keras.Ø Knowledge of cloud computing platforms, particularly AWS.Ø Strong analytical and problem-solving skills.Ø Excellent communication and collaboration abilities.Ø Experience in the biotech industry is a plus. Educational Qualifications: PhD in Computer Science or Machine Learning.    ",,,San Francisco Bay Area,68257427.0,91.0,,,Contract,24.0,1713453639000.0,,https://www.linkedin.com/jobs/view/3903444713/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716045639000.0,,,,1713453639000.0,,0,CONTRACT,,,,,
3903444746,Gypsum Management and Supply,Junior Data Analyst,"Founded in 1971, Gypsum Management & Supply, Inc. (GMS) is the leading North American specialty distributor of interior building products. Our product offerings of wallboard, ceilings and complementary construction products are designed to provide a comprehensive solution for our core customer- building contractors who install our products in commercial and residential buildings. GMS's operating model enables GMS to continue to grow and expand in scope, while maintaining a high level of customer service, promoting an entrepreneurial culture, and preserving the customer intimacy of a local business.

GMS and its family of companies operate a network of nearly 300 building product distribution yards, and more than 100 tool sales and service centers, for customers across the U.S. and Canada. The Field Support Center in Tucker, Georgia serves each GMS location, providing the support needed to enable local teams to deliver outstanding service to contractors and builders in their local communities.

Position Summary

The primary function of the FP&A Junior Data Analyst is to create, maintain, analyze, and improve a wide variety of PowerBI reports and dashboards which help to analyze key areas of the business to ensure all leaders and managers are able to make informed decisions. This position will work with the PowerBI team to help create meaningful analysis tools using all facets of Microsoft BI and other data tools. This position will be expected to quickly and efficiently respond to ad-hoc user requests with scalable solutions.

Duties & Responsibilities

Use PowerBI and other data tools to help create and improve upon the reporting capabilities at GMS.Work with existing PowerBI reporting to help improve and optimize data models and visualizations.Identify and deploy solutions to help automate processes and reduce data latency.Optimize and customize existing reports to help users analyze their businesses and understand best practices.Assist with the maintenance and administration of the PowerBI online service.Assist with ad-hoc reporting requests – including PowerBI, Excel or SSRS.Help with the creation of and implementation of machine learning tools and models.

Basic Qualifications

Bachelor's degree in Data Analytics or equivalentMust be proficient in Excel, Visual Basic preferredMust be proficient in Power BI and M/Power Query/DAXMachine learning experience preferredBackground and credit check required

Core Competencies 

Strive to do the right thing by displaying trust and integrity.Embody the principles of servant leadership, even in a non-people management role, by putting the needs of others first, valuing diverse perspectives by sincerely appreciating and considering others’ opinions and ideas and demonstrating a positive and humble attitude.Demonstrated ability to work independently and on a team; ability to lead, execute and/or delegate as needed, while also collaborating with others to get the job done.Establish and maintain effective working relationships at every level of the organization; invest in building relationships with the Field Operations and Field Support Center team members.Help champion an inclusive working environment by:Empowering others to bring their full selves to the workplace.Celebrating, welcoming, and valuing the different backgrounds and experiences that make up our workforce.Recognizing that all team members are valued, regardless of race, background, tenure, or title.Ability to self-manage, show initiative, be proactive, and drive results.Communicate professionally, both verbally and in writing to coworkers and customers
Physical Requirements

Must be able to remain in stationary position in an office environment: 80%Will frequently move about inside the office to access files, office machinery, etc.Must be able to operate basic office machinery.Must be able to lift and move any files weighing up to 12 pounds for audits or etc.Must be able to communicate with team and management and be able to exchange accurate information in these situations.

Required Cognitive Skills

Must be able to problem solve and prioritize tasks.Must be able to manage stress depending on deadlines and ongoing projects. Must be able to multitask.Must be able to receive and analyze information.Must be able to quickly communicate solutions if problems occur.Must be able to demonstrate a high degree of sound judgement and initiative.

Benefits & Perks

Medical, Dental, Vision, Disability & Life InsuranceWellness Benefits401(k) Retirement PlanEmployee Stock Purchase ProgramPaid Holidays & Vacation DaysProfessional Growth OpportunitiesDevelopment & Training Programs

This job description is subject to change at any time.

EQUAL OPPORTUNITY EMPLOYER

Launch your career with a national building materials distributor and discover opportunities for growth and advancement. We value our team members and believe them to be our greatest assets. As such, we invest in training and strive to provide a work-life balance.

Apply Now",,,"Tucker, GA",2491610.0,39.0,,,Full-time,20.0,1713453579000.0,,https://www.linkedin.com/jobs/view/3903444746/?trk=jobs_biz_prem_srch,https://us241.dayforcehcm.com/CandidatePortal/en-US/gms1/Posting/View/5895,OffsiteApply,1716046393000.0,,Entry level,,1713454393000.0,us241.dayforcehcm.com,0,FULL_TIME,,,,30084.0,13089.0
3903445489,"Paramount Software Solutions, Inc",Senior Data Scientist,"Visa - ONLY - USC , GC 
Role : Senior Data Scientist Location : REMOTETerms: Contract, no restrictions
Need 13+ Experienced Candidates 
﻿We need a Data Scientist with demonstrated expertise in training and evaluating transformers such as BERT and its derivatives.
JD:
Project Scope and Brief Description:
Next-generation Artificial Intelligence for Genomics will use more complex datatypes and be applied to new crop contexts. We need a Data Scientist with demonstrated expertise in training and evaluating transformers such as BERT and its derivatives.
Responsibilities:
Improve the genomics LLMs for gene expression profiling by incorporating new sequencing data types, adopting new foundation models, and applying new finetuning techniques in LLMs. Develop the Generative AI tool for automated genome editing design based on the improved LLM.
Skills/Experience:
Required: Proficiency with Python, pyTorch, Linux, Docker, Kubernetes, Jupyter. Expertise in Deep Learning, Transformers, Natural Language Processing, Large Language ModelsPreferred: Experience with genomics data, molecular genetics. Distributed computing tools like Ray, Dask, Spark.",,,United States,467038.0,180.0,,,Contract,43.0,1713453195000.0,1.0,https://www.linkedin.com/jobs/view/3903445489/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716045195000.0,,,,1713453195000.0,,0,CONTRACT,,,,,
3903445676,Hyperion Technologies LLC,AI Engineer/Architect,"HI Professionals,

Job Title: AI Engineer/Architect

Location: Washington, DC/Hybrid role

Duration: Long Term Contract

Contract Type: W2

Visa: USC, GC and GC EAD

Key Responsibilities:

Develop and implement AI models and algorithms.
Ability to build application including front end to show finished product.

Design and develop software applications that integrate AI technologies, including Generative AI, machine learning, and natural language processing.

Collaborate with data scientists and other stakeholders to identify business requirements and develop solutions that meet those needs.

Design and implement scalable and reliable software architectures that can handle large volumes of data and traffic.

Develop and maintain automated testing frameworks to ensure the quality and reliability of software applications.

Stay up-to-date with the latest AI and cloud-native technologies and trends, and apply them to improve software development processes and outcomes.

Work closely with cross-functional teams, including product managers, designers, and other engineers, to deliver high-quality software products.

Participate in code reviews, design reviews, and other team activities to ensure the quality and consistency of software development practices.

Design and implement cloud-based solutions using Azure services such as Azure Functions, Azure App Service, Azure Storage, and Azure Cosmos DB.

Implement and manage Azure DevOps pipelines for continuous integration and deployment of software applications.

Implement and maintain security and compliance controls for Azure resources, including network security groups, Azure Active Directory, and Azure Key Vault.

Collaborate with other teams, including operations and security, to ensure the availability, reliability, and security of Azure-based applications.
 
Technical Requirements:

· Strong proficiency in data modeling techniques and best practices, with a focus on designing models for AI applications.

· Extensive experience in implementing and optimizing data pipelines using Azure cloud technologies, such as Azure Data Factory, Azure Databricks, and Azure Synapse Analytics.

· In-depth knowledge of Azure Machine Learning for model deployment, management, and operationalization.

· Proficiency in programming languages commonly used in AI development, such as Python, R, and/or Scala.

· Experience with AI-specific development frameworks and libraries, such as TensorFlow, PyTorch, or scikit-learn.

· Familiarity with Azure Cognitive Services for integrating AI capabilities, such as natural language processing, computer vision, and speech recognition, into applications.

· Strong understanding of SQL and NoSQL databases, particularly Azure SQL Database and Azure Cosmos DB, for efficient data storage and retrieval.

· Experience in data cleansing, reformatting, and transforming tasks, including handling various file formats (CSV, JSON, Parquet, etc.), content types, and structures.

· Proficiency in data profiling techniques and tools to identify data quality issues and anomalies.

· Knowledge of data anonymization and data masking techniques to ensure data privacy and compliance with regulations.

· Familiarity with version control systems, such as Git, for managing code and collaboration.

· Experience in implementing and optimizing machine learning algorithms and models.

· Strong problem-solving skills and the ability to troubleshoot and resolve technical issues related to data engineering and AI development.

· Excellent understanding of cloud computing principles and distributed computing concepts.

· Familiarity with DevOps practices and CI/CD pipelines for automated deployment and testing.

· Strong knowledge of software engineering principles and best practices, including code documentation, testing, and maintainability.

· Ability to work collaboratively in cross-functional teams and effectively communicate technical concepts to non-technical stakeholders.

Teamwork and Collaboration:

· The candidate should be a team player and able to collaborate effectively with cross-functional teams, including designers, QA engineers, and project managers. They should be able to work in an agile development environment and actively participate in team discussions and meetings.

· Must be a clear and logical thinker with an open and innovative mind, and the ability to think outside the box.

· The ability to handle tough deadlines, and multiple demands from multiple sources.

· Communication and Documentation Skills: The candidate should possess excellent communication skills, both verbal and written. They should be able to effectively communicate with team members, stakeholders, and clients. Strong documentation skills are also important for creating technical documentation and user guides.

· Problem-Solving and Troubleshooting Abilities: The candidate should have a strong problem-solving mindset and be able to troubleshoot and debug issues in applications. They should be able to analyze complex problems, identify root causes, and propose effective solutions.

· Organization and Time Management: The candidate should be well-organized and able to manage multiple tasks and projects simultaneously. They should have the ability to prioritize tasks, meet deadlines, and deliver high-quality work. Ability to exercise technical vision while collaborating with other architects/engineers.

· Proven experience of collaborating with business partners and technical teams to develop technical requirements and design robust and flexible data solutions in alignment with the enterprise strategy.

· Continuous Learning and Adaptability: The candidate should have a passion for learning and staying updated with the latest industry trends and technologies. They should be adaptable to new tools, frameworks, and development methodologies.

Education:

A Master’s degree with 5 years of relevant experience, or a bachelor’s degree with 7 years of relevant experience.",,,"Washington, DC",14481910.0,121.0,,,Contract,25.0,1713453777000.0,,https://www.linkedin.com/jobs/view/3903445676/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1716045777000.0,,,,1713453777000.0,,0,CONTRACT,,,,20001.0,11001.0
3903445700,Randstad USA,Business Analyst,"This job does not have C2C capabilities.
The Cash, FX and Liquidity Change Management Team operates within the Securities Services business and are based in the US and UK. Our purpose is to support the Cash, FX and Liquidly Product teams to develop the cash target operating model for enhanced operational and cost efficiency. Provide a resilient operation that can quickly recover from market or system incidents. Improve the client experience and provide a centralized change function with consistent and robust frameworks to progress the change agenda.
This role is centred around the On and Off-Balance Sheet Liquidity Product. Liquidity products are an integrated part of the Securities Services product offering and are used to support client’s investment activity. Clients are offered a full array of investment options that can be matched to different types of cash. These solutions are designed to help clients meet their liquidity and yield requirements and optimize each component of their cash portfolio. This candidate will be actively involved in Liquidity Product operations, improvement initiatives, and will partner with responsible stakeholders on the execution of the MMF re-platforming and transformation program.
THE ROLE
Work on tactical and strategic Liquidity initiatives that contribute to operational and cost efficiency.Conduct analysis of business processes to identify inefficiencies, bottlenecks to solution improvements.Provide operational oversight supporting client migrations for the MMF Transformation Program.Collaborate with stakeholders to define project requirements and objectives.Maintain up-to-date and accurate project documentation, escalating appropriately to key stakeholders.Provide concise, timely written and oral status updates to all levels of the organization.Ensure accurate data submissions and timely and controlled monitoring of regulatory reporting.Contribute to design and implementation of robust governance framework for regulatory requirements.Own, deliver, and execute tasks in a timely manner whilst keeping others informed of progress.
KEY SKILLS
Strategic and analytical thinker with a drive to execute and deliver resultsProactive and independent operator, willing to get into the detail of operational processes.Displays positive attitude which contributes to an energetic and motivated team environment.Ability to collaborate with high-performing teams and individuals to accomplish common goals.Strong verbal and written communication skills with the ability to create impactful presentations.Adaptable and able to evolve with a rapidly changing industry.Ability to manage multiple competing and changing priorities in an efficient and structured manner.Ability to independently drive work, manage projects, and creatively and pragmatically solve problems.Global mindset: experience working with different regions and have thoughtfulness to different cultures.Knowledge in project management discipline and techniques beneficial.Securities Services/custody product knowledge beneficial.Experience in Alteryx and Tableau would be an advantage.",,HOURLY,"Jersey City, NJ",2396310.0,226.0,35.0,,Contract,76.0,1713453709000.0,,https://www.linkedin.com/jobs/view/3903445700/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716045709000.0,,Associate,,1713453709000.0,,0,CONTRACT,USD,BASE_SALARY,72800.0,7302.0,34017.0
3903447159,OpenWeb,Data Engineer,"We create a safe space for communities to thrive.
OpenWeb's mission is to improve the quality of conversations online, building a healthier web where content creators of all kinds are empowered to thrive. As a product company, OpenWeb partners with publishers and brands to build strong, direct relationships with their audiences.OpenWeb's technology empowers its partners to build vibrant communities rooted in healthy conversations and robust social experiences. OpenWeb works with more than 1,000 top-tier publishers, hosting more than 100 million active users each month.
Founded in 2015, OpenWeb has over 300 employees in New York City, Tel Aviv, Kyiv, San Diego, Canada, London, and Paris and is backed by world-class investors including Georgian, Insight Partners, , Entrée Capital, The New York Times, Samsung Next, Dentsu, and ScaleUp. To date, the company has raised $393 million in funding and is currently valued at $1.5 billion.
To learn more about OpenWeb's platform visit OpenWeb.com, or follow @OpenWebHQ on LinkedIn and Twitter.
OpenWeb is looking for a Data Engineer for Business Insights and Reporting engineering. This role has a heavy emphasis on cloud data engineering aiming to build a performant, concise, fault tolerant, and cost effective data pipeline processing 750M+ user events per day into useful forms for downstream consumers.
What you'll Do:Work primarily in the AWS cloud to transform raw data sources into curated datasets for BI and Reporting.Work secondarily in the Azure cloud to consume the curated datasets for user facing Reporting.Work with BI users to build aggregated summary tables for efficient business dashboards.Build automated data quality checks to ensure BI and Reporting have correct data.Maintain data dictionaries for BI and Reporting users consuming the curated datasets.Maintain documentation covering the design and implementation of the data systems for internal engineering.
What you'll Bring:3+ years of data engineering experience, with a minimum of 2 years focused on AWS technologies including Glue, Airflow, and Athena.Experience working with complex SQL models and queries.Experience creating and automating data integrity checks, maintaining documentation, and dictionaries.
Nice to haves:Knowledge of Java/ScalaExperience in AdTechExperience working remotely
What You'll Get:Company Stock Options - we believe that every employee should benefit from the company’s success, as we all contribute to it. Hence, we offer stock options to all our employees and continue to reward with more stock options over time.Unlimited PTO401K matching - the company is matching dollar for dollar, up to 4% or $5,000 (whichever is higher)Very generous health benefits: Medical, Dental, and Vision - for employees and their dependents $50 per month for wifi fee upon submitting a receipt$100 one-time fee for home office for new employees - one-offInsurance policies covered by the company: Short term Disability (STD), Long Term Disability (LTD), Life insurance, AD&D insuranceFully remote work environment
The OpenWeb Culture:We offer a dynamic and unconventional work environment that spans from NYC to Tel Aviv, bringing together a diverse group of world-class and high-caliber techies, wordsmiths, entrepreneurs, and creative thinkers. We empower every individual across our global team to be a catalyst for change and strive to create a work environment where you can have the utmost autonomy over your role and projects from start to finish. If you want to join an innovative tech company where you can challenge yourself, have the freedom to own your work, and make a lasting impact, then you have a spot within our growing community!
OpenWeb is committed to building diverse teams and upholding an equal employment workplace free from discrimination. We hire amazing individuals regardless of race, color, ancestry, religion, sex, gender identity, national origin, sexual orientation, age, citizenship, marital status, pregnancy, medical conditions, genetic information, disability, or Veteran status.
Apply today to build your skills with us as you build a better web for everyone.We care about your privacy. Please take a moment to review OpenWeb's Privacy Practices.",,,United States,2506872.0,752.0,,,Full-time,212.0,1713453127000.0,1.0,https://www.linkedin.com/jobs/view/3903447159/?trk=jobs_biz_prem_srch,http://data_engineer_de033c0b2us@ivy.greenhouse.io,OffsiteApply,1716045127000.0,,Associate,,1713453127000.0,,0,FULL_TIME,,,,,
3903447822,Quess US,Lead Data Engineer (W2) (REMOTE),"Skill set Required: Primary:Python, Scala, AWS servicesNoSQL storage databases such Cassandra and MongoDBApache Beam and Apache SparkAmazon Redshift, Google BigQuery, and Snowflake Secondary:Java, Go languageMicroservices frameworks such as Kubernetes and Terraform.",60.0,HOURLY,United States,82149043.0,227.0,,55.0,Contract,60.0,1713454753000.0,1.0,https://www.linkedin.com/jobs/view/3903447822/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716046753000.0,,Mid-Senior level,,1713454753000.0,,0,CONTRACT,USD,BASE_SALARY,119600.0,,
3903448251,"TSR Consulting Services, Inc.",Transformation Data Analyst - Financial Services,"Our client, a leading financial services company is hiring a Loans Transformation Data Analyst for their Data Remediation Transformation Program.
Location: Hybrid - NYC 10013Contract Rate: $73-96/hour
Summary:This person will help with a project called the Data Remediation Transformation Program, which aims to clean up and improve the quality of data related to regulations.The role involves tasks like creating and maintaining a shared online space for project information, developing tools to automate tasks, and supporting ongoing reporting and analysis needs.
Qualifications:Extensive experience in finance or project management, proficiency in tools like KNIME for data analytics, and familiarity with software like SharePoint and Microsoft Office.
Responsibilities: Create and maintain centralized SharePoint site and associated content for overall Data Remediation Transformation Program.Develop and maintain automated workflow tools to facilitate regulatory remediation efforts.Support BAU reporting & analytics processes.Support transformation and/or risk and control agenda/priorities for the larger team.Analysis and report on remediation progress/ metrics to key stakeholders.Design and implement governance processes for escalation where required.Partners with cross function peers to create, administer, track, and eventually close projects.Appropriately assesses risk when decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding the business, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency, as well as effectively supervising the activity of others and creating accountability with those who fail to maintain these standards.Integrates subject matter and industry expertise.Proactively identifies emerging risks and assists the control team with resolving control gaps and issues and helps to create corrective action plans, inclusive of root cause identification and resolution.Actively focus on process improvement, creating efficiencies, and ensuring proactive approach and partnership to audit management.Ensure timely project tracking, status reporting and escalation.Develop and maintain RAID logs and general issue management, with appropriate escalation.Establish strong relationships with stakeholders across all levels, businesses, and locations.
Required Skills: 10+ years of experience in finance/ project management.Experience and proficiency building data pipelines and performing analytics using KNIME (or similar software).Experience creating team SharePoint sites and maintaining content to make information and documents easily accessible.Proficiency with Visual Basic for Applications (VBA) for Microsoft Office.Proficiency with SQL and relational database management systems.Strong proficiency with Microsoft Excel.Significant experience building end-user tools with Microsoft Access.Experience in using Lynx UI, Optima Cognos Reporting Tool, and extracting data from Data Globe (especially data schemas: DGSTREAM, DGFU, DGREF & DGLOBE).Good understanding on Loan data hierarchy (Request/Credit Agreement/Facility/GFRN) in Lynx.
Education:Bachelor's/University degree.
Job ID 79226",96.0,HOURLY,"New York, NY",828170.0,96.0,,73.0,Contract,24.0,1713453629000.0,,https://www.linkedin.com/jobs/view/3903448251/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716045629000.0,,Mid-Senior level,,1713453629000.0,,0,CONTRACT,USD,BASE_SALARY,175760.0,10001.0,36061.0
3903450467,McKinsey & Company,Business Analyst - Service Operations,"Qualifications

Bachelors degree with record of academic achievement 1+ year of post-graduate work experience with a distinctive record of achievement and impactExperience in at least two of the following lean management in service industries, customer experience, frontline & sales transformation, field service, customer care, business support functionsDemonstrated experience in successfully leading a transformational/capability building activity within a service operations environmentIndustry experience with a service industries such as retail, telecom, banking, media, etc.Willingness to travel up to 80%

What You'll Do

You’ll work in teams of typically 3–5 consultants, playing an active role in all aspects of the client engagement.

This includes gathering and analyzing information, formulating and testing hypotheses, and developing and communicating recommendations. You’ll also have the opportunity to present results to client management and implement recommendations in collaboration with client team members.

You’ll gain new skills and build on the strengths you bring to the firm. Business Analysts receive exceptional training as well as frequent coaching and mentoring from colleagues on their teams. This support includes a Partner from Operations that is assigned to you to help guide your career as well as several weeks of formal training in your first two years as a Business Analyst. Additionally, you’ll receive guidance and support from your local office in the selection of client projects, helping you to develop your skills and build your network.

Following your BA tenure, assuming good performance, you will move into a post-graduate school role. Some BAs will take advantage of the opportunity to get outside experience through a secondment (externship) with a private sector or social sector client with the firm’s support. Others may choose to pursue graduate school with support from the firm.

Who You'll Work With

As a member of McKinsey’s world-class Operations practice you will be responsible for blending strategic thinking with hands-on implementation, advising on developing and defining operational strategies to help our clients around the world solve their most critical problems.

Service Operations is a growing service line with deep functional expertise implementing holistic transformation including Customer Experience/Service Design, Frontline & Field Operations, Service Factory Operations, Corporate Business Functions, and Customer Care with cross-cutting foundation capabilities (e.g., Lean expertise; IT enablement; Performance transformation) to deliver significant and sustainable cost impact. We provide a unique set of tools and techniques to help clients identify opportunities for improvement and implement recommendations in support of our client’s business objectives.",,,"Chicago, IL",1371.0,231.0,,,Full-time,60.0,1713454503000.0,,https://www.linkedin.com/jobs/view/3903450467/?trk=jobs_biz_prem_srch,http://www.mckinsey.com/careers/search-jobs/jobs/businessanalyst-serviceoperations-87929?appsource=LinkedIn,OffsiteApply,1716047457000.0,,Entry level,,1713455457000.0,www.mckinsey.com,0,FULL_TIME,,,,60601.0,17031.0
3903450989,Straight Arrow News,Data Analyst,"Straight Arrow News is seeking a Data Analyst to join our growing team. We’re on a mission to raise the bar on journalism, and delivering world-class digital products is key in fulfilling that mission.
As a Data Analyst at Straight Arrow News, you will be part of a dynamic and innovative team that is constantly seeking to improve the news media industry and deliver news to viewers in innovative ways. Your work will involve analyzing and reporting on SAN.com and SAN mobile apps audience data and providing executive management with insights and recommendations based on data. The ideal candidate will have a passion for revealing insights.
ResponsibilitiesSupport the SAN Executive Team with actionable insights based on audience data.Gather data from various sources while ensuring data accuracy, completeness, and consistency. Perform preprocessing and data cleaning where needed, ensuring data are ready for analysis.Identify patterns, trends, and outliers and provide actionable business recommendations based on the data.Develop and maintain dashboards and reports to track key performance indicators related to audience growth and content performance.Provide input and recommendations for product enhancements and feature prioritization based on data analysis and user feedback.
Required QualificationsBachelor's degree in Computer Science, Statistics, Mathematics, Economics, or related field. At least five years of experience as a Data Analyst in a digital media or ecommerce setting.Proficiency in SQL, Python, R, or other programming languages for data manipulation and analysis.Experience with Google Data Studio or other data visualization tools.Experience creating custom data pipelines, automated reports, and data visualizations.Expertise in web and mobile analytics platforms (e.g. Google Analytics, Adobe Analytics, AppsFlyer, Amplitude).Current understanding of internet consumer data privacy matters.Excellent communication and collaboration skills, with the ability to present findings and recommendations to both technical and non-technical stakeholders.Strong analytical skills and attention to detail, with the ability to translate complex data into actionable insights.

Preferred QualificationsExperience with video delivery systems (encoding platforms, video players, video ad integration)Experience with digital media systems including content management systems, advertising systems, consent management platforms, and identity management frameworks.Experience with machine learning, statistical analysis, and predictive modeling.",120000.0,YEARLY,United States,71622423.0,360.0,,110000.0,Full-time,198.0,1713455449000.0,1.0,https://www.linkedin.com/jobs/view/3903450989/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716047449000.0,,Associate,,1713455449000.0,,0,FULL_TIME,USD,BASE_SALARY,115000.0,,
3903451024,"TechnoSphere, Inc.","Data Engineer (TS/SCI,Python,Elasticsearch) Full Time","Job Title: Data EngineerLocations: Beavercreek, OH, US , Dayton, OH, US ,Ohio City, OH 45874, USType- Full Time / Onsite role Required- TS/SCI clearance
Role DescriptionThe Data Engineer will be responsible for tasks such as data engineering, data modeling, Extract Transform Load (ETL), data warehousing, and data analytics. They will collaborate with cross-functional teams to design, build, and maintain data pipelines, data systems,and data solutions to support business needs and drive insights.
QualificationsRaw data and PED systems support Requests for Information (RFI), rapid scripting, process improvement, technique discovery, and validation of raw data.Experience in designing, building, and maintaining data pipelines and data systemsStrong problem-solving and analytical skillsProficiency in Python programming and ElasticsearchExperience with data integration and data manipulationExperience with cloud-based data platformsTS/SCI clearance is requiredPIR raw data processing and analysis techniques
EducationBachelor-level degree in a STEM field and at least 5 years of related experience
",118000.0,YEARLY,"Ohio City, OH",77601.0,43.0,,70000.0,Full-time,11.0,1713454520000.0,,https://www.linkedin.com/jobs/view/3903451024/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716046520000.0,,,,1713454520000.0,,0,FULL_TIME,USD,BASE_SALARY,94000.0,45874.0,39161.0
