job_id,predicted_count,actual_count,tp,fp,fn,precision,recall,f1,jaccard,exact_match,predicted,actual,false_positive_skills,false_negative_skills
3895272957,7,13,6,1,7,0.8571428571428571,0.46153846153846156,0.6,0.42857142857142855,False,"communication, data analytics, leadership principles, manage teamwork, manage time, perform failure analysis of production process, root cause analysis","apply change management, communication, continuous improvement philosophies, data analytics, engage with stakeholders, leadership principles, manage quality, manage teamwork, perform failure analysis of production process, quality assurance procedures, root cause analysis, social development, supplier management",manage time,"apply change management, continuous improvement philosophies, engage with stakeholders, manage quality, quality assurance procedures, social development, supplier management"
3903824576,5,7,2,3,5,0.4,0.2857142857142857,0.3333333333333333,0.2,False,"Agile development, Amazon Web Services, Google Cloud Platform, ICT project management methodologies, communication","ICT project management methodologies, Microsoft Azure, attend to detail, business analysis, communication, develop business case, interact with users to gather requirements","Agile development, Amazon Web Services, Google Cloud Platform","Microsoft Azure, attend to detail, business analysis, develop business case, interact with users to gather requirements"
3901950783,6,7,3,3,4,0.5,0.42857142857142855,0.4615384615384615,0.3,False,"Microsoft Excel, Power BI, SQL, SQL Server Integration Services, data models, mathematics","Microsoft Excel, SQL Server, SQL Server Integration Services, business intelligence, data models, database development tools, develop reporting software","Power BI, SQL, mathematics","SQL Server, business intelligence, database development tools, develop reporting software"
3898174637,9,18,6,3,12,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.2857142857142857,False,"Microsoft Excel, data engineering, graphic design, machine learning, manage teamwork, morality, natural language processing, project management, teach communication methods","Microsoft Excel, apply change management, audit techniques, communication, data visualisation software, machine learning, manage teamwork, morality, natural language processing, project management, report analysis results, represent the organisation, statistics, survey techniques, urban planning, use microsoft office, use presentation software, work independently","data engineering, graphic design, teach communication methods","apply change management, audit techniques, communication, data visualisation software, report analysis results, represent the organisation, statistics, survey techniques, urban planning, use microsoft office, use presentation software, work independently"
3895200298,9,17,2,7,15,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.08333333333333333,False,"Microsoft Excel, SAP R3, attend to detail, manage time, solve problems, stimulate creative processes, teach communication methods, think critically, use microsoft office","Microsoft Excel, apply change management, audit techniques, communication, engage with stakeholders, machine learning, morality, natural language processing, project management, report analysis results, represent the organisation, statistics, survey techniques, urban planning, use microsoft office, use presentation software, work independently","SAP R3, attend to detail, manage time, solve problems, stimulate creative processes, teach communication methods, think critically","apply change management, audit techniques, communication, engage with stakeholders, machine learning, morality, natural language processing, project management, report analysis results, represent the organisation, statistics, survey techniques, urban planning, use presentation software, work independently"
3891072418,1,6,1,0,5,1.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,False,SQL,"ICT project management methodologies, SQL, communication, interact with users to gather requirements, perform system analysis, statistics",,"ICT project management methodologies, communication, interact with users to gather requirements, perform system analysis, statistics"
3905218828,7,9,6,1,3,0.8571428571428571,0.6666666666666666,0.75,0.6,False,"Apache Spark, Docker, Kubernetes, Python, deep learning, electrical machines, natural language processing","Apache Spark, Docker, Kubernetes, PyTorch, Python, data science, deep learning, distributed computing, natural language processing",electrical machines,"PyTorch, data science, distributed computing"
3891088945,8,10,7,1,3,0.875,0.7,0.7777777777777777,0.6363636363636364,False,"Amazon Web Services, Apache Airflow, Apache Spark, Kubernetes, PyTorch, Python, machine learning, show initiative","Apache Airflow, Apache Spark, Kubernetes, PyTorch, Python, XGBoost, machine learning, motivate others, show initiative, statistics",Amazon Web Services,"XGBoost, motivate others, statistics"
3902340711,8,14,8,0,6,1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714,False,"Microsoft Excel, communication, customer service, manage teamwork, manage time, prepare presentation material, solve problems, use microsoft office","Microsoft Excel, SAS Data Management, communication, customer service, manage teamwork, manage time, mathematics, mentor individuals, prepare presentation material, report analysis results, solve problems, statistics, supervise data entry, use microsoft office",,"SAS Data Management, mathematics, mentor individuals, report analysis results, statistics, supervise data entry"
3904406917,6,15,6,0,9,1.0,0.4,0.5714285714285715,0.4,False,"PyTorch, Python, TensorFlow, computer vision, deep learning, machine learning","PyTorch, Python, TensorFlow, communication, computer vision, deep learning, develop predictive models, innovation processes, machine learning, manage teamwork, motivate others, solve problems, stimulate creative processes, task algorithmisation, work independently",,"communication, develop predictive models, innovation processes, manage teamwork, motivate others, solve problems, stimulate creative processes, task algorithmisation, work independently"
3902343179,5,11,4,1,7,0.8,0.36363636363636365,0.5000000000000001,0.3333333333333333,False,"Agile development, apply business acumen, communication, leadership principles, show initiative","ICT project management methodologies, analyse business requirements, apply business acumen, communication, develop business case, execute integration testing, interact with users to gather requirements, leadership principles, manage system testing, show initiative, system design",Agile development,"ICT project management methodologies, analyse business requirements, develop business case, execute integration testing, interact with users to gather requirements, manage system testing, system design"
3904957834,2,8,2,0,6,1.0,0.25,0.4,0.25,False,"communication, solve problems","apply change management, business analysis, communication, create a financial report, improve business processes, manage budgets, project management, solve problems",,"apply change management, business analysis, create a financial report, improve business processes, manage budgets, project management"
3905213935,8,9,7,1,2,0.875,0.7777777777777778,0.823529411764706,0.7,False,"Apache Spark, Docker, Kubernetes, PyTorch, Python, deep learning, electrical machines, natural language processing","Apache Spark, Docker, Kubernetes, PyTorch, Python, data science, deep learning, distributed computing, natural language processing",electrical machines,"data science, distributed computing"
3885822305,15,28,11,4,17,0.7333333333333333,0.39285714285714285,0.5116279069767441,0.34375,False,"Apache Hadoop, Apache Kafka, Apache Spark, Databricks, Java (computer programming), Microsoft Azure, Python, SQL, Scala, communication, data warehouse, leadership principles, manage a team, manage time, solve problems","Apache Spark, Databricks, Hadoop, ICT project management methodologies, Java (computer programming), Microsoft Azure, Python, SQL, Scala, analyse pipeline database information, apply business acumen, business intelligence, cloud technologies, communication, data engineering, data quality assessment, implement data warehousing techniques, information architecture, information structure, leadership principles, machine learning, manage a team, mentor individuals, perform data cleansing, principles of artificial intelligence, show initiative, solve problems, statistics","Apache Hadoop, Apache Kafka, data warehouse, manage time","Hadoop, ICT project management methodologies, analyse pipeline database information, apply business acumen, business intelligence, cloud technologies, data engineering, data quality assessment, implement data warehousing techniques, information architecture, information structure, machine learning, mentor individuals, perform data cleansing, principles of artificial intelligence, show initiative, statistics"
3903846556,8,10,7,1,3,0.875,0.7,0.7777777777777777,0.6363636363636364,False,"SQL Server Integration Services, Snowflake, communication, dbt, implement data warehousing techniques, information structure, leadership principles, provide mentorship","SQL Server Integration Services, Snowflake, analyse pipeline database information, communication, data engineering, dbt, implement data warehousing techniques, information structure, leadership principles, mentor individuals",provide mentorship,"analyse pipeline database information, data engineering, mentor individuals"
3899522047,10,24,10,0,14,1.0,0.4166666666666667,0.5882352941176471,0.4166666666666667,False,"C#, Git, Java (computer programming), Jenkins (tools for software configuration management), Python, SQL, SQL Server Integration Services, Snowflake, communication, use online tools to collaborate","C#, DevOps, Git, Groovy, Java (computer programming), Jenkins (tools for software configuration management), Python, SQL, SQL Server, SQL Server Integration Services, Snowflake, communication, data engineering, database, develop automated software tests, implement data warehousing techniques, leadership principles, mentor individuals, perform data cleansing, plan software testing, prepare presentation material, risk management, troubleshoot, use online tools to collaborate",,"DevOps, Groovy, SQL Server, data engineering, database, develop automated software tests, implement data warehousing techniques, leadership principles, mentor individuals, perform data cleansing, plan software testing, prepare presentation material, risk management, troubleshoot"
3904978968,12,19,11,1,8,0.9166666666666666,0.5789473684210527,0.7096774193548387,0.55,False,"Microsoft Excel, Power BI, Python, R, SQL, Tableau, attend to detail, data visualisation software, normalise data, perform data cleansing, solve problems, teach communication methods","Microsoft Excel, Power BI, Python, R, SAS Data Management, SQL, Tableau, analyse business requirements, analyse pipeline database information, attend to detail, communication, data visualisation software, implement data warehousing techniques, manage content metadata, normalise data, perform data cleansing, quality assurance procedures, solve problems, statistics",teach communication methods,"SAS Data Management, analyse business requirements, analyse pipeline database information, communication, implement data warehousing techniques, manage content metadata, quality assurance procedures, statistics"
3902840602,4,16,3,1,13,0.75,0.1875,0.3,0.17647058823529413,False,"Snowflake, attend to detail, database, teach communication methods","NoSQL, Snowflake, analyse pipeline database information, attend to detail, cloud technologies, communication, data engineering, data models, database, design database scheme, implement data warehousing techniques, interact with users to gather requirements, maintain database performance, quality assurance procedures, statistics, troubleshoot",teach communication methods,"NoSQL, analyse pipeline database information, cloud technologies, communication, data engineering, data models, design database scheme, implement data warehousing techniques, interact with users to gather requirements, maintain database performance, quality assurance procedures, statistics, troubleshoot"
3903801406,7,13,7,0,6,1.0,0.5384615384615384,0.7000000000000001,0.5384615384615384,False,"business analysis, communication, financial analysis, financial forecasting, management consulting, solve problems, statistics","analyse business requirements, business analysis, business processes, communication, data visualisation software, decision support systems, financial analysis, financial forecasting, improve business processes, management consulting, prepare presentation material, solve problems, statistics",,"analyse business requirements, business processes, data visualisation software, decision support systems, improve business processes, prepare presentation material"
3901962508,8,19,8,0,11,1.0,0.42105263157894735,0.5925925925925926,0.42105263157894735,False,"JavaScript, Microsoft Access, Microsoft Excel, communication, customer relationship management, customer service, manage teamwork, use microsoft office","JavaScript, Microsoft Access, Microsoft Excel, analyse business requirements, business analysis, communication, customer relationship management, customer service, leather products maintenance, manage standard enterprise resource planning system, manage teamwork, plan software testing, project configuration management, provide technical documentation, quote prices, troubleshoot, use microsoft office, use scripting programming, web programming",,"analyse business requirements, business analysis, leather products maintenance, manage standard enterprise resource planning system, plan software testing, project configuration management, provide technical documentation, quote prices, troubleshoot, use scripting programming, web programming"
3902754992,5,13,5,0,8,1.0,0.38461538461538464,0.5555555555555556,0.38461538461538464,False,"Microsoft Excel, SQL, business intelligence, communication, engage with stakeholders","Microsoft Excel, SQL, analyse business requirements, business analysis, business intelligence, communication, draft procurement technical specifications, engage with stakeholders, identify process improvements, interact with users to gather requirements, project management, solve problems, statistics",,"analyse business requirements, business analysis, draft procurement technical specifications, identify process improvements, interact with users to gather requirements, project management, solve problems, statistics"
3903813458,7,14,5,2,9,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.3125,False,"Microsoft Excel, Microsoft Visio, communication, e-procurement, manage teamwork, manage time, negotiate supplier arrangements","ICT project management methodologies, Microsoft Excel, Microsoft Visio, analyse business requirements, business analysis, communication, manage teamwork, manage time, perform failure analysis of production process, perform system analysis, plan software testing, provide cost benefit analysis reports, use microsoft office, use presentation software","e-procurement, negotiate supplier arrangements","ICT project management methodologies, analyse business requirements, business analysis, perform failure analysis of production process, perform system analysis, plan software testing, provide cost benefit analysis reports, use microsoft office, use presentation software"
3889417419,9,15,9,0,6,1.0,0.6,0.7499999999999999,0.6,False,"Power BI, R, SAS, SQL, Tableau, communication, database, prepare presentation material, use microsoft office","Microsoft Excel, Power BI, R, SAS, SQL, Tableau, communication, data visualisation software, database, management consulting, operate automated process control, prepare presentation material, represent the organisation, statistics, use microsoft office",,"Microsoft Excel, data visualisation software, management consulting, operate automated process control, represent the organisation, statistics"
3887885935,12,20,7,5,13,0.5833333333333334,0.35,0.4375,0.28,False,"DevOps, Microsoft Access, Microsoft Visio, asset management, discern written communication, manage schedule of tasks, negotiate compromises, operations management, organisational structure, project management, solve problems, think analytically","DevOps, Microsoft Access, Microsoft Visio, analyse business requirements, business analysis, cloud technologies, communication, create business process models, customer service, improve business processes, interact with users to gather requirements, manage schedule of tasks, negotiate compromises, operate automated process control, perform system analysis, plan software testing, project management, provide technical documentation, solve problems, use microsoft office","asset management, discern written communication, operations management, organisational structure, think analytically","analyse business requirements, business analysis, cloud technologies, communication, create business process models, customer service, improve business processes, interact with users to gather requirements, operate automated process control, perform system analysis, plan software testing, provide technical documentation, use microsoft office"
3894946919,24,33,22,2,11,0.9166666666666666,0.6666666666666666,0.7719298245614035,0.6285714285714286,False,"Apache Hadoop, Databricks, Google Cloud Platform, Microsoft Azure, Power BI, Python, SQL, Snowflake, Tableau, analyse pipeline database information, apply change management, business intelligence, communication, data engineering, data models, develop strategy to solve problems, information architecture, innovation processes, leadership principles, make decisions, negotiate compromises, process data, think analytically, web analytics","Databricks, Hadoop, Microsoft Azure, Power BI, Python, SQL, Snowflake, Tableau, analyse pipeline database information, apply change management, business intelligence, cloud technologies, communication, data engineering, data models, data protection, data quality assessment, data science, data visualisation software, develop strategy to solve problems, engage with stakeholders, information architecture, innovation processes, leadership principles, machine learning, make decisions, negotiate compromises, principles of artificial intelligence, process data, solve problems, statistics, think analytically, web analytics","Apache Hadoop, Google Cloud Platform","Hadoop, cloud technologies, data protection, data quality assessment, data science, data visualisation software, engage with stakeholders, machine learning, principles of artificial intelligence, solve problems, statistics"
3903462753,7,16,5,2,11,0.7142857142857143,0.3125,0.43478260869565216,0.2777777777777778,False,"cloud technologies, communication, leadership principles, manage time, organisational structure, solve problems, think analytically","analyse business requirements, apply change management, business analysis, cloud technologies, communication, customer service, evaluate project plans, financial management, leadership principles, manage resources, manage standard enterprise resource planning system, manage time, morality, perform contract compliance audits, procurement legislation, solve problems","organisational structure, think analytically","analyse business requirements, apply change management, business analysis, customer service, evaluate project plans, financial management, manage resources, manage standard enterprise resource planning system, morality, perform contract compliance audits, procurement legislation"
3889732556,1,7,1,0,6,1.0,0.14285714285714285,0.25,0.14285714285714285,False,search engines,"attend to detail, data quality assessment, evaluate spatial information, follow written instructions, geographic information systems, research website users, search engines",,"attend to detail, data quality assessment, evaluate spatial information, follow written instructions, geographic information systems, research website users"
3906249532,7,25,7,0,18,1.0,0.28,0.43750000000000006,0.28,False,"JavaScript, Microsoft Excel, SAS, SQL, communication, manage time, think critically","JavaScript, Microsoft Excel, SAS, SQL, attend to detail, communication, data visualisation software, database management systems, develop reporting software, engage with stakeholders, identify process improvements, interpret seismic data, leadership principles, liaise with quality assurance, manage content metadata, manage resources, manage time, portfolio management in textile manufacturing, prepare presentation material, project management, quality assurance procedures, report analysis results, solve problems, statistics, think critically",,"attend to detail, data visualisation software, database management systems, develop reporting software, engage with stakeholders, identify process improvements, interpret seismic data, leadership principles, liaise with quality assurance, manage content metadata, manage resources, portfolio management in textile manufacturing, prepare presentation material, project management, quality assurance procedures, report analysis results, solve problems, statistics"
3905333957,8,18,7,1,11,0.875,0.3888888888888889,0.5384615384615385,0.3684210526315789,False,"Microsoft Excel, Python, R, SQL, Tableau, data mining, perform multiple tasks at the same time, statistical modeling techniques","Microsoft Excel, Python, R, SQL, Tableau, business intelligence, communication, customer segmentation, data mining, data visualisation software, develop predictive models, financial forecasting, prepare presentation material, quality assurance procedures, statistical modeling techniques, statistics, use presentation software, web analytics",perform multiple tasks at the same time,"business intelligence, communication, customer segmentation, data visualisation software, develop predictive models, financial forecasting, prepare presentation material, quality assurance procedures, statistics, use presentation software, web analytics"
3904388641,11,16,9,2,7,0.8181818181818182,0.5625,0.6666666666666666,0.5,False,"Amazon Web Services, Databricks, Microsoft Azure, Oracle Relational Database, PostgreSQL, Power BI, Python, SQL, SQL Server, data warehouse, database","Databricks, Microsoft Azure, Oracle Relational Database, PostgreSQL, Power BI, Python, SQL, SQL Server, business intelligence, communication, data visualisation software, database, execute integration testing, healthcare analytics, implement data warehousing techniques, statistics","Amazon Web Services, data warehouse","business intelligence, communication, data visualisation software, execute integration testing, healthcare analytics, implement data warehousing techniques, statistics"
3904500501,4,17,4,0,13,1.0,0.23529411764705882,0.38095238095238093,0.23529411764705882,False,"ICT project management methodologies, SQL, tools for ICT test automation, use microsoft office","ICT project management methodologies, SQL, analyse business requirements, business analysis, communicate with stakeholders, communication, develop business case, discern written communication, execute integration testing, leadership principles, perform sample testing, plan software testing, root cause analysis, statistics, tools for ICT test automation, urban planning, use microsoft office",,"analyse business requirements, business analysis, communicate with stakeholders, communication, develop business case, discern written communication, execute integration testing, leadership principles, perform sample testing, plan software testing, root cause analysis, statistics, urban planning"
3905295211,4,12,2,2,10,0.5,0.16666666666666666,0.25,0.14285714285714285,False,"coaching techniques, design for organisational complexity, manage digital documents, mentor individuals","coaching techniques, communication, cyber security, electronic communication, information governance compliance, leadership principles, machine learning, make decisions, mentor individuals, morality, solve problems, troubleshoot","design for organisational complexity, manage digital documents","communication, cyber security, electronic communication, information governance compliance, leadership principles, machine learning, make decisions, morality, solve problems, troubleshoot"
3887876187,7,15,6,1,9,0.8571428571428571,0.4,0.5454545454545455,0.375,False,"Python, R, SQL, communication, data visualisation software, solve problems, statistical analysis system software","Python, R, SQL, communication, data science, data visualisation software, develop predictive models, develop strategy to solve problems, machine learning, perform data cleansing, prepare presentation material, solve problems, statistical modeling techniques, statistics, think analytically",statistical analysis system software,"data science, develop predictive models, develop strategy to solve problems, machine learning, perform data cleansing, prepare presentation material, statistical modeling techniques, statistics, think analytically"
3901353972,18,23,15,3,8,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5769230769230769,False,"NoSQL, Oracle SQL, Power BI, Python, R, SQL, SQL Server, Tableau, computer simulation, develop communications strategies, information extraction, listen actively, machine learning, manage teamwork, manage time, natural language processing, solve problems, statistics","ICT project management methodologies, Microsoft Azure, NoSQL, Oracle SQL, Python, R, SQL, SQL Server, Tableau, cloud technologies, computer simulation, data science, data visualisation software, demonstrate curiosity, develop communications strategies, develop strategy to solve problems, engage with stakeholders, listen actively, machine learning, manage teamwork, natural language processing, solve problems, statistics","Power BI, information extraction, manage time","ICT project management methodologies, Microsoft Azure, cloud technologies, data science, data visualisation software, demonstrate curiosity, develop strategy to solve problems, engage with stakeholders"
3899530442,11,22,11,0,11,1.0,0.5,0.6666666666666666,0.5,False,"Microsoft Excel, Python, R, SQL, Tableau, communication, develop strategy to solve problems, manage time, statistics, use online tools to collaborate, web programming","Microsoft Excel, Python, R, SQL, Tableau, attend to detail, communication, data visualisation software, develop strategy to solve problems, implement data warehousing techniques, leadership principles, liaise with quality assurance, manage time, operate automated process control, perform data cleansing, process data, report analysis results, solve problems, statistics, use online tools to collaborate, use presentation software, web programming",,"attend to detail, data visualisation software, implement data warehousing techniques, leadership principles, liaise with quality assurance, operate automated process control, perform data cleansing, process data, report analysis results, solve problems, use presentation software"
3901938817,6,20,6,0,14,1.0,0.3,0.4615384615384615,0.3,False,"NoSQL, SQL, business processes, collection management, design process, project management","ICT system integration, NoSQL, SQL, analyse business requirements, business process modelling, business processes, collection management, communication, design process, improve business processes, interpret technical requirements, manage processes, management consulting, operate automated process control, project management, risk management, root cause analysis, software metrics, think analytically, urban planning",,"ICT system integration, analyse business requirements, business process modelling, communication, improve business processes, interpret technical requirements, manage processes, management consulting, operate automated process control, risk management, root cause analysis, software metrics, think analytically, urban planning"
3906224855,5,18,5,0,13,1.0,0.2777777777777778,0.4347826086956522,0.2777777777777778,False,"Python, R, SQL, Tableau, Teradata Database","Python, R, SQL, Tableau, Teradata Database, analyse business requirements, business intelligence, communication, data visualisation software, database management systems, develop strategy to solve problems, machine learning, marketing analytics, performance diagnosis, principles of artificial intelligence, solve problems, statistics, think analytically",,"analyse business requirements, business intelligence, communication, data visualisation software, database management systems, develop strategy to solve problems, machine learning, marketing analytics, performance diagnosis, principles of artificial intelligence, solve problems, statistics, think analytically"
3891091654,7,18,5,2,13,0.7142857142857143,0.2777777777777778,0.4,0.25,False,"attend to detail, communication, develop with cloud services, network management system tools, process applications, solve problems, use mathematical tools and equipment","analyse business requirements, attend to detail, business analysis, cloud technologies, communication, comply with regulations, design management, develop with cloud services, document management, information governance compliance, manage time, network management system tools, observe confidentiality, project management, solve problems, think analytically, use spreadsheets software, work independently","process applications, use mathematical tools and equipment","analyse business requirements, business analysis, cloud technologies, comply with regulations, design management, document management, information governance compliance, manage time, observe confidentiality, project management, think analytically, use spreadsheets software, work independently"
3905855625,2,0,0,2,0,0.0,0.0,0.0,0.0,False,"demonstrate willingness to learn, search engines",,"demonstrate willingness to learn, search engines",
3901938989,3,12,3,0,9,1.0,0.25,0.4,0.25,False,"Microsoft Visio, attend to detail, represent the organisation","ICT project management methodologies, Microsoft Visio, analyse business requirements, attend to detail, business analysis, communication, design user interface, identify process improvements, leadership principles, represent the organisation, think analytically, use microsoft office",,"ICT project management methodologies, analyse business requirements, business analysis, communication, design user interface, identify process improvements, leadership principles, think analytically, use microsoft office"
3901348758,9,15,8,1,7,0.8888888888888888,0.5333333333333333,0.6666666666666667,0.5,False,"Python, SQL, algorithms, communication, data mining, machine learning, mentor individuals, principles of artificial intelligence, statistical modeling techniques","Python, SQL, communication, data mining, data science, develop predictive models, information extraction, leadership principles, machine learning, mentor individuals, operational research, principles of artificial intelligence, statistical modeling techniques, task algorithmisation, web analytics",algorithms,"data science, develop predictive models, information extraction, leadership principles, operational research, task algorithmisation, web analytics"
3887701756,10,22,7,3,15,0.7,0.3181818181818182,0.4375,0.28,False,"Amazon Web Services, Apache Airflow, Apache Hadoop, Apache Kafka, Apache Spark, Python, SQL, database, dbt, teach communication methods","Apache Airflow, Apache Hadoop, Apache Spark, Python, SQL, analyse pipeline database information, assess reliability of data, business intelligence, cloud technologies, communication, data analytics, data engineering, data models, data quality assessment, data visualisation software, database, dbt, engage with stakeholders, information architecture, motivate others, statistics, think analytically","Amazon Web Services, Apache Kafka, teach communication methods","analyse pipeline database information, assess reliability of data, business intelligence, cloud technologies, communication, data analytics, data engineering, data models, data quality assessment, data visualisation software, engage with stakeholders, information architecture, motivate others, statistics, think analytically"
3903846145,6,15,3,3,12,0.5,0.2,0.28571428571428575,0.16666666666666666,False,"actuarial science, liquidity management, machine learning, mathematics, principles of artificial intelligence, statistics","apply change management, asset management, attend to detail, business analysis, business processes, communication, identify process improvements, improve business processes, liquidity management, machine learning, principles of artificial intelligence, project management, solve problems, think analytically, track key performance indicators","actuarial science, mathematics, statistics","apply change management, asset management, attend to detail, business analysis, business processes, communication, identify process improvements, improve business processes, project management, solve problems, think analytically, track key performance indicators"
3884441553,6,12,5,1,7,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.38461538461538464,False,"Microsoft Excel, communication, data analytics, manage time, office software, project management","Microsoft Excel, attend to detail, communication, data analytics, develop reporting software, leadership principles, manage time, normalise data, project management, statistics, use microsoft office, work independently",office software,"attend to detail, develop reporting software, leadership principles, normalise data, statistics, use microsoft office, work independently"
3905391652,6,16,6,0,10,1.0,0.375,0.5454545454545454,0.375,False,"Power BI, Python, SQL, Tableau, communication, think critically","Power BI, Python, SQL, Tableau, attend to detail, business intelligence, communication, data visualisation software, develop reporting software, discern written communication, engage with stakeholders, information extraction, solve problems, statistics, think critically, web programming",,"attend to detail, business intelligence, data visualisation software, develop reporting software, discern written communication, engage with stakeholders, information extraction, solve problems, statistics, web programming"
